FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,35,7,0,PH.D.,2,1,210,0,1,C,2.99-2.50,1,CATHOLIC,2,4,4,4,4,4,4,4,4,4,4,5,4,0,3,1,2,4,2,3,3,2,2,2,1,3,1,2,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2.461538462,1.625,3,2,4,4,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,35,7,0,PH.D.,2,1,210,2,1,B,2.49-2.0,2,OTHER,4,4,4,4,4,4,2,3,2,3,5,4,4,1,3,3,4,5,3,5,3,2,2,5,3,4,3,3,3,5,5,5,5,2,3,3,5,3,3,3,3,6,3.692307692,3.125,4,2.5,4,3,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,35,7,0,PH.D.,2,1,210,1,1,B,2.99-2.50,1,CATHOLIC,3,4,5,4,4,4,3,4,3,4,3,4,3,3,4,2,3,5,3,4,3,3,4,3,2,5,2,2,4,4,5,4,5,4,3,4,4,4,4,4,5,1,4.153846154,2.75,4,4,4.2,3.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,35,7,0,PH.D.,2,1,210,4,1,B,4.0-3.5 ,1,PROTESTANT,5,4,4,5,4,5,3,4,3,4,4,4,4,2,2,1,2,3,3,5,1,4,2,2,1,4,1,1,1,2,3,2,5,4,2,2,3,2,3,3,4,4,3.076923077,1.5,2,2.5,4.4,3.6,5.16
MALE,ASIAN,FOREIGN,ASSISTANT PROF,100,39,1,1,PH.D.,1,2,9,5,1,A,3.49-3.0,1,PROTESTANT,4,4,5,4,4,5,5,5,5,4,4,3,3,2,2,1,3,3,3,4,3,2,3,3,1,1,1,1,1,3,3,4,5,4,3,3,3,3,3,3,3,1,2.846153846,2,3,3,4.4,4.6,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,0,1,A,4.0-3.5 ,5,PROTESTANT,2,5,5,4,5,3,2,3,4,2,2,3,4,2,2,1,2,5,2,3,2,2,2,4,2,5,2,2,2,1,4,4,5,4,2,4,4,3,4,2,3,1,3.230769231,1.875,3,3,4.4,2.6,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,2,B,3.49-3.0,0,CATHOLIC,3,4,4,4,4,4,2,2,4,3,2,3,3,3,1,2,2,2,3,2,2,2,1,2,2,4,2,2,3,2,3,4,2,3,3,2,3,3,2,2,1,1,2.230769231,2.375,2.5,1.5,4,2.6,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,2,C,2.49-2.0,5,OTHER,3,4,4,4,4,4,2,3,4,3,3,3,4,2,3,1,2,4,2,2,2,2,2,3,2,3,2,2,1,2,3,3,3,3,3,3,2,3,2,3,2,1,2.769230769,1.875,3,2,4,3,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,3,1,A,3.49-3.0,1,OTHER,3,5,5,5,4,4,3,4,3,3,4,4,4,3,3,1,4,3,3,4,1,2,3,2,1,3,2,1,2,1,2,4,5,3,2,3,4,2,5,2,3,6,2.538461538,2,3.5,4,4.6,3.4,0
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,1,B,3.49-3.0,1,OTHER,3,5,5,5,5,4,3,2,5,3,4,4,4,4,2,1,2,2,1,3,2,1,1,2,1,2,1,2,1,1,2,5,2,2,1,2,2,1,2,2,2,1,1.846153846,1.25,3.5,1.5,4.8,3.4,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,2,B,2.49-2.0,1,PROTESTANT,3,5,5,4,5,5,4,4,4,4,4,5,5,2,3,2,2,3,3,3,3,1,3,2,3,3,3,2,1,1,2,4,3,4,3,2,3,1,4,1,1,1,2.076923077,2.5,3.5,3.5,4.8,4,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,1,B,3.49-3.0,1,CATHOLIC,3,5,5,5,5,4,3,3,5,5,3,4,4,4,2,1,1,3,2,2,1,2,1,3,1,1,1,3,1,3,3,3,3,3,3,3,3,1,1,3,3,6,2.461538462,1.375,2.5,1,4.8,3.8,0
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,2,2,A,4.0-3.5 ,1,CATHOLIC,2,5,5,5,4,4,4,4,4,5,4,4,4,2,4,1,3,3,2,3,2,2,3,3,2,3,2,2,3,2,4,3,4,3,3,3,3,2,3,2,3,1,2.846153846,2.25,3.5,3,4.6,4.2,7.03
MALE,ASIAN,USCITIZEN,ASSOCIATE PROF,100,30,12,12,PH.D.,1,1,35,4,2,B,3.49-3.0,3,PROTESTANT,2,4,3,4,4,4,3,2,0,4,2,2,2,3,5,2,3,4,2,1,4,3,2,2,5,2,1,3,1,3,5,5,5,2,2,2,2,1,3,3,4,1,2.846153846,2.5,5,2.5,3.8,NA,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,A,2.99-2.50,1,CATHOLIC,4,4,4,4,4,3,2,4,4,4,2,3,4,2,2,2,3,3,2,2,4,3,4,2,2,5,3,3,4,2,3,2,3,5,3,4,4,2,4,3,4,1,3.076923077,2.875,2,4,3.8,3.2,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,B,2.99-2.50,1,PROTESTANT,4,2,2,2,1,4,2,4,4,1,1,1,1,1,2,3,4,2,3,1,4,2,4,3,3,1,3,2,3,1,3,5,5,4,3,1,5,1,4,2,3,1,2,3.25,3.5,4,2.2,2.4,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,3,1,C,2.99-2.50,5,OTHER,1,1,1,1,1,1,1,1,4,1,1,1,1,2,3,4,3,2,1,5,4,1,4,3,2,4,3,5,5,1,3,2,3,4,3,2,1,2,3,4,5,6,3,3.125,2.5,3.5,1,1.6,0
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,1,A,3.49-3.0,1,CATHOLIC,5,3,3,4,3,3,4,4,5,4,4,3,3,3,4,2,2,4,2,3,3,2,3,3,2,4,3,3,3,3,4,3,5,4,3,3,3,3,3,3,4,1,3.384615385,2.5,3.5,3,3.2,4.2,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,B,2.99-2.50,1,CATHOLIC,3,5,5,5,3,5,4,5,5,2,5,4,3,1,4,1,1,1,1,4,1,1,3,1,1,5,1,1,1,1,1,3,5,2,1,1,1,1,1,1,2,6,1.923076923,1,3.5,2,4.6,4.2,0
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,A,4.0-3.5 ,1,PROTESTANT,4,4,3,3,4,1,1,1,2,2,1,1,2,2,1,3,4,2,4,4,3,1,5,2,4,4,4,3,3,1,2,5,5,4,4,3,5,1,5,2,1,1,2.153846154,3.625,3,5,3,1.4,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,A,3.49-3.0,1,OTHER,4,4,5,5,5,3,4,5,0,4,4,4,4,2,3,2,2,2,3,5,2,2,3,2,3,5,1,2,3,1,1,3,5,4,2,2,4,1,3,2,2,1,2.461538462,2.25,3,3,4.4,NA,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,4,1,C,3.49-3.0,1,MUSLIM,1,5,4,3,2,1,1,2,2,4,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,3,1,1,2,1,1,2,1,1,1.538461538,1,3,1,3,2.2,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,1,B,2.99-2.50,1,CATHOLIC,4,3,4,4,3,3,3,3,3,2,5,3,2,3,1,1,2,4,2,2,2,2,3,3,2,3,2,2,1,3,3,4,4,3,2,3,3,2,2,2,2,1,2.538461538,1.75,2.5,2.5,3.4,3.2,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,2,1,A,2.99-2.50,1,PROTESTANT,3,3,4,4,4,4,3,2,3,3,3,3,3,3,2,2,4,4,3,4,3,3,3,3,3,3,2,3,4,3,3,3,5,4,3,4,3,3,3,3,3,1,3.230769231,3,2.5,3,3.8,2.8,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,1,B,4.0-3.5 ,1,OTHER,3,4,4,4,4,2,4,4,3,2,4,3,4,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,1,2,3,3,5,2,2,2,4,2,2,2,2,1,2.307692308,1.875,2.5,2,3.6,3.4,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,3,1,C,2.49-2.0,1,PROTESTANT,4,5,5,5,5,5,5,5,4,4,4,5,4,5,3,2,5,3,3,5,3,4,4,2,2,4,2,3,1,3,4,4,5,5,3,4,3,3,4,3,3,1,3.538461538,2.625,3.5,4,5,4.4,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,2,1,C,2.49-2.0,1,PROTESTANT,4,5,5,5,5,5,5,5,5,4,5,4,4,4,3,1,4,3,2,4,2,2,3,2,3,5,2,1,3,2,2,5,3,4,2,2,3,2,3,2,2,1,2.692307692,2.375,4,3,5,4.8,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,19,16,3,PH.D.,1,1,55,1,2,B,3.49-3.0,1,PROTESTANT,2,5,5,5,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,1,1,2,1,3,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,1,1.923076923,1.875,2,2,4.6,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,LESS THAN 2.00,3,CATHOLIC,3,5,5,5,4,4,3,5,3,3,4,4,3,3,2,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4.6,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,4,1,B,3.49-3.0,2,OTHER,2,5,5,5,5,5,4,5,4,4,3,4,4,2,2,2,2,3,2,3,3,2,3,2,2,2,3,3,0,2,3,3,4,1,3,1,3,3,3,3,1,1,2.153846154,NA,2.5,3,5,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,LESS THAN 2.00,2,PROTESTANT,0,5,5,5,5,5,4,4,4,4,4,4,4,3,4,2,4,4,2,4,4,3,5,2,3,5,2,2,4,4,4,4,5,4,2,4,4,5,5,2,2,0,3.615384615,2.875,4,5,5,4,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,3,1,C,3.49-3.0,2,OTHER,4,5,4,4,5,4,3,4,3,3,3,4,3,3,2,1,2,3,2,3,2,2,2,2,2,3,2,2,1,3,3,3,5,2,2,2,3,2,2,2,3,1,2.461538462,1.75,2.5,2,4.4,3.2,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,2.99-2.50,1,OTHER,2,4,4,4,4,4,5,4,3,4,4,4,4,1,1,1,2,3,2,1,2,1,1,2,1,2,1,1,1,2,2,2,3,3,2,2,2,2,2,2,2,0,1.923076923,1.5,1.5,1.5,4,4,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,3,1,B,3.49-3.0,2,PROTESTANT,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,3,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,C,2.99-2.50,1,PROTESTANT,3,5,5,5,4,4,3,3,3,3,2,3,3,1,2,2,2,5,2,5,2,3,4,3,3,5,2,3,4,2,3,2,5,3,2,4,2,4,4,3,5,1,3.615384615,2.375,2,4,4.6,2.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,C,3.49-3.0,2,PROTESTANT,4,5,4,5,4,4,4,5,3,4,4,5,4,1,3,1,1,5,1,4,2,2,3,3,1,1,1,1,1,2,2,2,3,2,2,1,4,2,3,2,2,1,2.384615385,1.25,2.5,3,4.4,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,2.49-2.0,1,PROTESTANT,4,5,5,5,4,5,4,4,3,4,3,4,3,3,4,1,3,2,3,2,3,1,1,2,1,3,1,5,1,3,3,3,5,3,3,3,4,2,3,3,3,1,2.615384615,2,3.5,2,4.8,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,A,3.49-3.0,1,CATHOLIC,3,5,5,5,4,5,3,4,3,4,5,4,4,2,2,2,2,4,2,3,2,2,3,2,2,3,2,2,3,2,2,2,4,3,2,2,3,2,3,2,2,1,2.384615385,2.125,2,3,4.8,3.8,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,C,2.49-2.0,4,OTHER,3,5,4,4,3,3,4,4,4,4,3,3,3,1,3,1,2,4,2,5,2,1,3,2,2,3,1,2,1,2,3,3,5,3,2,2,3,2,3,2,2,0,2.615384615,1.625,3,3,3.8,3.8,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,2.49-2.0,1,PROTESTANT,3,5,5,5,4,4,3,4,4,3,4,4,4,2,2,2,3,4,3,4,3,2,4,3,3,3,2,2,2,2,4,2,5,4,3,4,4,2,4,3,5,1,3.230769231,2.625,2,4,4.6,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,4.0-3.5 ,1,PROTESTANT,2,5,5,5,5,5,5,5,3,4,5,4,4,3,2,1,2,2,3,1,2,2,2,2,1,2,1,1,1,2,3,2,3,3,2,2,3,2,3,2,1,1,2,1.625,2,2.5,5,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,LESS THAN 2.00,1,OTHER,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,4,3,3,3,3,3,2,3,4,2,3,3,3,3,4,4,4,3,3,4,3,3,3,3,6,3.076923077,2.875,3,3,4,4,0
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,2.49-2.0,4,CATHOLIC,4,5,5,5,5,4,3,4,3,3,3,4,3,2,4,2,2,4,2,5,3,2,2,2,4,5,4,3,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3.307692308,2.75,3.5,2.5,4.8,3.2,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,1,C,LESS THAN 2.00,1,PROTESTANT,5,5,5,5,4,4,4,4,4,5,3,3,4,3,4,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,1,3.230769231,2.875,3.5,3,4.6,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,C,3.49-3.0,1,CATHOLIC,3,5,5,5,5,4,3,4,4,2,4,3,3,2,1,1,2,5,1,3,2,1,3,1,1,4,1,1,1,2,2,2,3,2,1,1,2,1,3,1,2,3,2,1.25,1.5,3,4.8,3.4,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,C,LESS THAN 2.00,3,PROTESTANT,2,4,5,5,4,4,4,3,3,4,4,4,3,2,2,3,4,4,4,4,2,1,2,4,3,4,2,3,4,2,3,3,3,3,2,2,5,1,3,2,2,1,2.615384615,3,2.5,2.5,4.4,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,1,B,2.99-2.50,1,PROTESTANT,4,5,5,4,4,4,3,4,3,4,4,4,3,4,2,2,4,4,3,1,4,1,4,1,2,4,3,2,3,1,3,5,1,2,4,2,4,3,4,2,3,1,2.230769231,3.125,3.5,4,4.4,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,2,A,4.0-3.5 ,2,CATHOLIC,4,5,5,5,2,5,4,5,0,0,5,4,4,0,2,3,4,5,4,4,3,4,1,4,2,5,3,3,2,4,3,4,5,5,3,4,3,3,1,4,2,1,3.769230769,3,3,1,4.4,NA,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,2.49-2.0,1,CATHOLIC,3,5,5,5,4,4,4,4,3,3,3,4,4,2,3,2,3,3,3,4,3,3,3,3,2,4,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3.230769231,2.5,3,3,4.6,3.4,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,A,4.0-3.5 ,2,JEWISH,4,5,5,5,5,5,5,5,3,5,5,4,4,3,2,3,4,3,3,5,4,2,4,2,2,4,2,2,2,2,2,5,4,4,3,3,4,2,5,4,4,1,3,2.875,3.5,4.5,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,2,C,2.99-2.50,1,CATHOLIC,3,4,4,4,4,4,3,5,3,2,2,3,2,3,1,1,2,4,2,4,2,1,1,2,1,4,1,1,1,2,2,3,3,4,2,2,3,1,2,2,2,3,2.384615385,1.5,2,1.5,4,3,3.52
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,C,2.99-2.50,3,CATHOLIC,3,5,4,4,4,4,3,4,3,3,4,3,3,3,3,2,3,4,2,3,2,2,3,2,2,4,2,2,3,2,2,3,5,4,2,2,3,2,3,2,3,1,2.692307692,2.25,3,3,4.2,3.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,2,B,2.49-2.0,1,CATHOLIC,0,5,5,5,5,5,5,5,3,5,5,4,4,3,2,1,3,3,2,4,3,2,4,4,2,5,2,3,2,2,3,2,5,4,2,4,4,2,4,2,3,1,3.076923077,2.125,2,4,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,A,3.49-3.0,2,JEWISH,2,5,5,5,4,5,5,4,5,4,4,4,4,2,1,1,2,3,1,2,1,3,3,1,1,3,1,1,2,1,1,3,3,2,1,2,4,1,3,1,1,1,1.692307692,1.25,2,3,4.8,4.4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,3.49-3.0,1,JEWISH,3,5,5,5,4,5,5,4,4,5,5,4,4,2,1,1,4,3,2,2,1,1,3,1,1,3,1,1,1,1,3,4,4,4,2,2,2,1,3,2,3,1,2.076923077,1.625,2.5,3,4.8,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,A,3.49-3.0,2,CATHOLIC,2,5,4,4,4,4,4,5,3,4,4,3,3,3,2,5,2,4,2,2,4,2,3,2,2,3,1,4,2,3,3,3,3,2,2,2,3,4,4,3,3,1,2.692307692,2.5,2.5,3.5,4.2,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,2,A,3.49-3.0,2,OTHER,0,5,5,5,5,5,5,5,5,5,5,5,4,1,1,2,3,3,3,2,3,3,4,2,3,3,2,1,2,2,3,2,3,5,2,3,5,2,3,2,1,1,2.461538462,2.5,1.5,3.5,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,1,B,4.0-3.5 ,2,PROTESTANT,4,5,5,5,5,5,3,5,3,3,4,4,4,3,2,3,5,3,5,3,4,3,1,3,4,5,3,3,4,3,3,5,5,5,4,5,4,3,5,3,4,1,3.461538462,4,3.5,3,5,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,3.49-3.0,1,CATHOLIC,3,5,5,5,5,5,5,5,5,5,5,5,4,1,2,2,2,2,2,4,3,2,3,3,3,3,3,2,3,2,3,5,4,5,2,3,3,3,3,3,3,1,2.923076923,2.5,3.5,3,5,5,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,2,1,C,LESS THAN 2.00,3,CATHOLIC,3,5,5,5,5,5,4,4,3,4,3,4,3,2,3,2,3,3,3,3,3,2,3,3,3,4,3,2,3,3,3,3,5,4,3,3,5,3,3,3,3,1,3.076923077,2.875,3,3,5,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,4.0-3.5 ,1,PROTESTANT,2,5,5,5,4,5,5,5,4,4,4,4,3,1,1,1,2,3,3,1,1,2,1,3,1,3,1,2,3,3,3,2,4,4,3,3,2,2,4,4,3,4,2.692307692,1.875,1.5,2.5,4.8,4.4,5.16
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,4.0-3.5 ,2,CATHOLIC,3,5,5,5,5,5,4,4,4,4,4,4,3,3,2,1,2,2,1,2,1,1,2,2,1,2,2,1,1,2,3,2,4,3,2,1,2,1,2,2,2,1,1.923076923,1.375,2,2,5,4,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,32,11,9,PH.D.,1,2,128,1,2,B,2.99-2.50,1,NOT RELIGIOUS,2,5,5,5,4,5,4,4,4,4,4,4,5,3,2,1,2,3,2,2,2,2,2,2,2,3,2,1,1,1,2,3,2,2,2,1,2,2,2,2,1,1,1.923076923,1.75,2.5,2,4.8,4,7.03
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,1,2,D,2.99-2.50,1,PROTESTANT,3,3,3,3,2,2,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,4,3,3,3,4,2,2,3,2,4,4,4,3,4,4,3,4,3,2,1,2.923076923,3,3,4,2.6,2.6,7.03
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,2,2,B,2.99-2.50,5,PROTESTANT,4,4,4,4,4,4,3,5,4,4,2,3,3,2,2,2,3,5,3,4,3,2,2,3,2,3,2,2,1,2,4,4,5,4,3,2,4,2,2,2,3,6,2.923076923,2.375,3,2,4,3.6,0
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,1,1,A,3.49-3.0,1,PROTESTANT,2,5,4,3,4,4,3,5,3,4,4,3,3,2,1,1,2,3,3,5,1,1,3,3,3,3,3,3,1,3,3,4,5,4,2,4,1,2,2,3,3,6,2.923076923,2,2.5,2.5,4,3.8,0
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,1,1,B,3.49-3.0,1,CATHOLIC,5,5,5,5,5,4,5,4,5,4,5,3,3,5,2,2,3,4,3,5,3,4,1,3,1,2,4,2,2,3,2,5,5,1,3,3,3,3,3,3,3,1,2.923076923,2.625,3.5,2,4.8,4.6,7.03
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,3,2,A,2.49-2.0,1,CATHOLIC,4,4,4,4,4,4,4,4,0,4,0,3,3,3,4,2,3,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3.153846154,2.75,3.5,2.5,4,NA,5.16
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,2,1,A,4.0-3.5 ,2,CATHOLIC,3,4,5,5,4,5,4,5,0,4,5,4,3,4,1,1,2,3,1,1,2,2,1,1,1,2,2,1,2,1,1,5,3,1,1,1,2,1,1,1,0,1,NA,1.5,3,1,4.6,NA,7.03
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,3,1,C,2.99-2.50,2,PROTESTANT,4,4,5,5,5,5,5,5,5,5,4,5,4,3,2,2,3,4,2,4,4,1,3,2,2,5,2,3,3,3,3,5,5,1,2,4,4,2,4,4,2,1,2.846153846,2.5,3.5,3.5,4.8,4.8,7.03
MALE,WHITE,FOREIGN,FULL PROF,100,48,17,7,PH.D.,1,2,45,1,2,D,2.49-2.0,1,PROTESTANT,3,4,5,4,4,4,3,3,4,4,3,4,3,3,2,2,2,3,2,3,3,2,2,3,2,3,2,1,1,2,3,3,3,3,2,2,3,2,2,2,2,2,2.461538462,2,2.5,2,4.2,3.4,4.17
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,33,9,9,PH.D.,1,1,50,1,2,B,2.99-2.50,1,NOT RELIGIOUS,1,5,5,5,5,5,3,4,3,5,2,4,4,1,1,1,1,3,1,2,4,2,2,1,1,5,1,1,1,1,2,5,5,3,2,1,5,2,2,1,2,2,2,1.5,3,2,5,3.4,4.17
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,33,9,9,PH.D.,1,1,50,1,2,A,3.49-3.0,1,CATHOLIC,3,5,5,5,5,4,3,5,4,4,4,4,4,2,2,1,3,4,3,2,2,2,2,3,2,4,2,2,1,3,3,4,4,3,3,3,3,3,3,3,3,6,2.923076923,2.125,3,2.5,4.8,4,0
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,33,9,9,PH.D.,1,1,50,4,1,A,2.49-2.0,1,CATHOLIC,4,5,5,5,5,5,3,3,4,3,0,4,4,1,1,2,3,3,2,4,2,3,4,4,2,4,1,2,3,2,2,1,5,4,1,3,3,1,3,3,4,1,2.923076923,2,1,3.5,5,NA,7.03
